GeoCodeID,Date,Positive,Negative,HospitalizedCurrently,hospitalizedcumulative,InICUCurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,Recovered,Death,DeathConfirmed,DeathProbable,PositiveIncrease,NegativeIncrease,TotalTests,NewTests,NewDeaths,NewHospitalizations
44,4/14/2020,3596,20990,213,331,48,0,0,0,135,80,0,0,267,1559,24586,1826,7,0
44,4/15/2020,3903,22567,229,331,54,0,44,0,168,87,0,0,307,1577,26470,1884,7,0
44,4/16/2020,4295,24657,245,331,61,0,43,0,182,105,0,0,392,2090,28952,2482,18,0
44,4/17/2020,4585,26157,252,331,62,0,43,0,196,118,0,0,290,1500,30742,1790,13,0
44,4/18/2020,4868,27527,293,578,67,0,43,0,217,150,0,0,283,1370,32395,1653,32,247
44,4/19/2020,5207,29289,298,605,66,0,37,0,244,164,0,0,339,1762,34496,2101,14,27
44,4/20/2020,5585,30883,297,629,62,0,45,0,267,175,0,0,378,1594,36468,1972,11,24
44,4/21/2020,5972,32606,309,674,67,0,43,0,315,186,0,0,387,1723,38578,2110,11,45
44,4/22/2020,6354,34528,314,717,71,0,44,0,315,201,0,0,382,1922,40882,2304,15,43
44,4/23/2020,6773,36423,316,757,72,0,45,0,342,213,0,0,419,1895,43196,2314,12,40
44,4/24/2020,7188,39071,267,576,77,0,48,0,377,202,0,0,415,2648,46259,3063,-11,-181
44,4/25/2020,7493,40860,263,576,77,0,52,0,410,215,0,0,305,1789,48353,2094,13,0
44,4/26/2020,7769,42746,258,691,78,0,53,0,433,226,0,0,276,1886,50515,2162,11,115
44,4/27/2020,7972,43915,266,718,81,0,56,0,452,233,0,0,203,1169,51887,1372,7,27
44,4/28/2020,8296,45689,266,732,84,0,55,0,466,239,0,0,324,1774,53985,2098,6,14
44,4/29/2020,8668,48143,269,750,80,0,55,0,391,251,0,0,372,2454,56811,2826,12,18
44,4/30/2020,9016,50100,339,896,85,0,54,0,461,266,0,0,348,1957,59116,2305,15,146
44,5/1/2020,9333,52328,352,937,76,0,51,0,485,279,0,0,317,2228,61661,2545,13,41
44,5/2/2020,9522,53623,333,977,80,0,54,0,531,296,0,0,189,1295,63145,1484,17,40
44,5/3/2020,9703,55233,330,1013,83,0,59,0,565,320,0,0,181,1610,64936,1791,24,36
44,5/4/2020,9994,56802,339,1061,84,0,61,0,601,341,0,0,291,1569,66796,1860,21,48
44,5/5/2020,10297,58781,327,1092,89,0,62,0,639,355,0,0,303,1979,69078,2282,14,31
44,5/6/2020,10639,60718,324,1123,86,0,60,0,665,370,0,0,342,1937,71357,2279,15,31
44,5/7/2020,10910,62647,318,1153,82,0,56,0,696,388,0,0,271,1929,73557,2200,18,30
44,5/8/2020,11141,64338,312,1187,71,0,52,0,730,399,0,0,231,1691,75479,1922,11,34
44,5/9/2020,11427,66604,292,1218,77,0,56,0,772,418,0,0,286,2266,78031,2552,19,31
44,5/10/2020,11613,68106,283,1251,70,0,52,0,809,422,0,0,186,1502,79719,1688,4,33
44,5/11/2020,11788,69365,276,1280,73,0,52,0,841,430,0,0,175,1259,81153,1434,8,29
44,5/12/2020,12007,70916,277,1307,72,0,53,0,863,444,0,0,219,1551,82923,1770,14,27
44,5/13/2020,12203,72840,269,1328,68,0,48,0,886,462,0,0,196,1924,85043,2120,18,21
44,5/14/2020,12431,74767,271,1351,65,0,42,0,903,468,0,0,228,1927,87198,2155,6,23
44,5/15/2020,12663,76467,272,1372,63,0,41,0,919,479,0,0,232,1700,89130,1932,11,21
44,5/16/2020,12915,78231,273,1403,66,0,44,0,947,489,0,0,252,1764,91146,2016,10,31
44,5/17/2020,13040,79768,260,1418,64,0,45,0,972,499,0,0,125,1537,92808,1662,10,15
44,5/18/2020,13177,81057,236,1438,62,0,46,0,1012,506,0,0,137,1289,94234,1426,7,20
44,5/19/2020,13392,82935,247,1464,59,0,44,0,1023,532,0,0,215,1878,96327,2093,26,26
44,5/20/2020,13579,84460,257,1486,58,0,45,0,1030,538,0,0,187,1525,98039,1712,6,22
44,5/21/2020,13748,86399,254,1506,56,0,41,0,1047,556,0,0,169,1939,100147,2108,18,20
44,5/22/2020,13949,87850,242,1537,56,0,40,0,1084,579,0,0,201,1451,101799,1652,23,31
44,5/23/2020,14057,89167,233,1557,51,0,34,0,1106,597,0,0,108,1317,103224,1425,18,20
44,5/24/2020,14141,89924,240,1580,49,0,32,0,1119,608,0,0,84,757,104065,841,11,23
44,5/25/2020,14211,90674,240,1580,49,0,32,0,1119,608,0,0,70,750,104885,820,0,0
44,5/26/2020,14365,92400,226,1613,50,0,36,0,1158,634,0,0,154,1726,106765,1880,26,33
44,5/27/2020,14498,93504,218,1624,49,0,35,0,1175,655,0,0,133,1104,108002,1237,21,11
44,5/28/2020,14630,94575,222,1639,53,0,36,0,1186,677,0,0,132,1071,109205,1203,22,15
44,5/29/2020,14808,96112,219,1660,47,0,33,0,1206,693,0,0,178,1537,110920,1715,16,21
44,5/30/2020,14912,97940,219,1682,50,0,32,0,1225,711,0,0,104,1828,112852,1932,18,22
44,5/31/2020,14988,98790,206,1701,46,0,29,0,1252,718,0,0,76,850,113778,926,7,19
44,6/1/2020,15087,100112,195,1724,46,0,29,0,1281,720,0,0,99,1322,115199,1421,2,23
44,6/2/2020,15194,101512,188,1743,48,0,31,0,1302,732,0,0,107,1400,116706,1507,12,19
44,6/3/2020,15299,103136,189,1753,44,0,30,0,1311,742,0,0,105,1624,118435,1729,10,10
44,6/4/2020,15416,105136,185,1765,42,0,29,0,1326,756,0,0,117,2000,120552,2117,14,12
44,6/5/2020,15521,106656,182,1775,37,0,23,0,1336,772,0,0,105,1520,122177,1625,16,10
44,6/6/2020,15589,107782,182,1775,37,0,23,0,1336,772,0,0,68,1126,123371,1194,0,0
44,6/7/2020,15638,108540,182,1775,37,0,23,0,1336,772,0,0,49,758,124178,807,0,0
44,6/8/2020,15683,109424,146,1807,28,0,20,0,1390,799,0,0,45,884,125107,929,27,32
44,6/9/2020,15751,110588,144,1815,31,0,19,0,1398,808,0,0,68,1164,126339,1232,9,8
44,6/10/2020,15855,111952,148,1828,27,0,16,0,1406,812,0,0,104,1364,127807,1468,4,13
44,6/11/2020,15942,113390,146,1842,26,0,16,0,1419,823,0,0,87,1438,129332,1525,11,14
44,6/12/2020,16023,115483,141,1853,28,0,17,0,1435,833,0,0,81,2093,131506,2174,10,11
44,6/13/2020,16072,116709,141,1853,28,0,17,0,1435,833,0,0,49,1226,132781,1275,0,0
44,6/14/2020,16104,117593,141,1853,28,0,17,0,1435,833,0,0,32,884,133697,916,0,0
44,6/15/2020,16180,119304,127,1882,21,0,14,0,1474,851,0,0,76,1711,135484,1787,18,29
44,6/16/2020,16232,120790,129,1889,16,0,13,0,1479,865,0,0,52,1486,137022,1538,14,7
44,6/17/2020,16283,121997,126,1898,17,0,13,0,1489,876,0,0,51,1207,138280,1258,11,9
44,6/18/2020,16354,123216,126,1911,23,0,13,0,1502,885,0,0,71,1219,139570,1290,9,13
44,6/19/2020,16413,124397,123,1922,23,0,12,0,1515,894,0,0,59,1181,140810,1240,9,11
44,6/20/2020,16449,125078,123,1922,23,0,12,0,1515,894,0,0,36,681,141527,717,0,0
44,6/21/2020,16476,125701,123,1922,23,0,12,0,1515,894,0,0,27,623,142177,650,0,0
44,6/22/2020,16535,127297,106,1950,18,0,15,0,1554,903,0,0,59,1596,143832,1655,9,28
44,6/23/2020,16612,128896,105,1958,19,0,17,0,1562,906,0,0,77,1599,145508,1676,3,8
44,6/24/2020,16663,130382,104,1967,20,0,16,0,1573,912,0,0,51,1486,147045,1537,6,9
44,6/25/2020,16708,131788,103,1981,18,0,17,0,1588,920,0,0,45,1406,148496,1451,8,14
44,6/26/2020,16777,133102,91,1984,16,0,15,0,1600,927,0,0,69,1314,149879,1383,7,3
44,6/27/2020,16813,134300,91,1984,16,0,15,0,1600,927,0,0,36,1198,151113,1234,0,0
44,6/28/2020,16835,134878,91,1984,16,0,15,0,1600,927,0,0,22,578,151713,600,0,0
44,6/29/2020,16871,136198,73,1995,15,0,14,0,1627,946,0,0,36,1320,153069,1356,19,11
44,6/30/2020,16911,137172,74,2001,13,0,13,0,1631,950,0,0,40,974,154083,1014,4,6
44,7/1/2020,16976,139063,69,2007,11,0,11,0,1638,956,0,0,65,1891,156039,1956,6,6
44,7/2/2020,17035,140048,67,2011,11,0,10,0,1644,959,0,0,59,985,157083,1044,3,4
44,7/3/2020,17057,140721,61,2019,9,0,7,0,1657,960,0,0,22,673,157778,695,1,8
44,7/4/2020,17084,141673,61,2019,9,0,7,0,1657,960,0,0,27,952,158757,979,0,0
44,7/5/2020,17108,143047,61,2019,9,0,7,0,1657,960,0,0,24,1374,160155,1398,0,0
44,7/6/2020,17163,144551,61,2019,9,0,7,0,1657,960,0,0,55,1504,161714,1559,0,0
44,7/7/2020,17204,146066,55,2036,4,0,4,0,1677,969,0,0,41,1515,163270,1556,9,17
44,7/8/2020,17204,146066,56,2043,5,0,5,0,1683,971,0,0,0,0,163270,0,2,7
44,7/9/2020,17243,147894,55,2043,4,0,3,0,1684,974,0,0,39,1828,165137,1867,3,0
44,7/10/2020,17312,149343,61,2051,4,0,5,0,1685,976,0,0,69,1449,166655,1518,2,8
44,7/11/2020,17312,149343,61,2051,4,0,5,0,1685,976,0,0,0,0,166655,0,0,0
44,7/12/2020,17312,149343,61,2051,4,0,5,0,1685,976,0,0,0,0,166655,0,0,0
44,7/13/2020,17487,155756,67,2066,3,0,4,0,1691,984,0,0,175,6413,173243,6588,8,15
44,7/14/2020,17588,157070,69,2070,5,0,3,0,1692,985,0,0,101,1314,174658,1415,1,4
44,7/15/2020,17640,158235,59,2075,5,0,3,0,1707,987,0,0,52,1165,175875,1217,2,5
44,7/16/2020,17711,159677,64,2084,4,0,3,0,1711,988,0,0,71,1442,177388,1513,1,9
44,7/17/2020,17793,161408,62,2088,4,0,2,0,1717,990,0,0,82,1731,179201,1813,2,4
45,3/4/2020,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
45,3/5/2020,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
45,3/6/2020,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
45,3/7/2020,2,8,0,0,0,0,0,0,0,0,0,0,2,3,10,5,0,0
45,3/8/2020,2,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
45,3/9/2020,7,24,0,0,0,0,0,0,0,0,0,0,5,16,31,21,0,0
45,3/10/2020,7,24,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
45,3/11/2020,9,32,0,0,0,0,0,0,0,0,0,0,2,8,41,10,0,0
45,3/12/2020,10,48,0,0,0,0,0,0,0,0,0,0,1,16,58,17,0,0
45,3/13/2020,12,75,0,0,0,0,0,0,0,0,0,0,2,27,87,29,0,0
45,3/14/2020,13,110,0,0,0,0,0,0,0,0,0,0,1,35,123,36,0,0
45,3/15/2020,19,154,0,0,0,0,0,0,0,0,0,0,6,44,173,50,0,0
45,3/16/2020,28,235,0,0,0,0,0,0,0,1,0,0,9,81,263,90,1,0
45,3/17/2020,33,311,0,0,0,0,0,0,0,1,0,0,5,76,344,81,0,0
45,3/18/2020,60,583,0,0,0,0,0,0,0,1,0,0,27,272,643,299,0,0
45,3/19/2020,60,583,0,0,0,0,0,0,0,1,0,0,0,0,643,0,0,0
45,3/20/2020,81,833,0,0,0,0,0,0,0,1,0,0,21,250,914,271,0,0
45,3/21/2020,152,1255,0,0,0,0,0,0,0,1,0,0,71,422,1407,493,0,0
45,3/22/2020,195,1466,0,0,0,0,0,0,0,3,0,0,43,211,1661,254,2,0
45,3/23/2020,298,1466,0,0,0,0,0,0,0,5,0,0,103,0,1764,103,2,0
45,3/24/2020,298,2012,0,0,0,0,0,0,0,5,0,0,0,546,2310,546,0,0
45,3/25/2020,424,2303,0,102,0,0,0,0,0,7,0,0,126,291,2727,417,2,102
45,3/26/2020,456,2307,0,102,0,0,0,0,0,9,0,0,32,4,2763,36,2,0
45,3/27/2020,456,2307,0,102,0,0,0,0,0,9,0,0,0,0,2763,0,0,0
45,3/28/2020,539,2408,0,102,0,0,0,0,0,13,0,0,83,101,2947,184,4,0
45,3/29/2020,774,3015,0,102,0,0,0,0,0,16,0,0,235,607,3789,842,3,0
45,3/30/2020,925,4160,0,102,0,0,0,0,0,18,0,0,151,1145,5085,1296,2,0
45,3/31/2020,1083,4616,0,102,0,0,0,0,0,22,0,0,158,456,5699,614,4,0
45,4/1/2020,1293,5033,0,102,0,0,0,0,0,26,0,0,210,417,6326,627,4,0
45,4/2/2020,1554,5441,0,241,0,0,0,0,0,31,0,0,261,408,6995,669,5,139
45,4/3/2020,1554,5441,0,241,0,0,0,0,0,31,0,0,0,0,6995,0,0,0
45,4/4/2020,1917,16397,0,241,0,0,0,0,0,40,0,0,363,10956,18314,11319,9,0
45,4/5/2020,2049,16927,0,241,0,0,0,0,0,44,0,0,132,530,18976,662,4,0
45,4/6/2020,2049,16927,0,241,0,0,0,0,0,44,0,0,0,0,18976,0,0,0
45,4/7/2020,2417,21263,0,241,0,0,0,0,0,51,0,0,368,4336,23680,4704,7,0
45,4/8/2020,2552,22082,0,241,0,0,0,0,0,63,0,0,135,819,24634,954,12,0
45,4/9/2020,2792,24575,0,241,0,0,0,0,0,67,0,0,240,2493,27367,2733,4,0
45,4/10/2020,3065,25118,0,496,0,0,0,0,0,72,0,0,273,543,28183,816,5,255
45,4/11/2020,3207,26886,0,496,0,0,0,0,0,80,0,0,142,1768,30093,1910,8,0
45,4/12/2020,3319,28106,0,496,0,0,0,0,0,82,0,0,112,1220,31425,1332,2,0
45,4/13/2020,3319,28106,0,496,0,0,0,0,0,82,0,0,0,0,31425,0,0,0
45,4/14/2020,3553,30319,0,675,0,0,0,0,0,97,0,0,234,2213,33872,2447,15,179
45,4/15/2020,3656,31077,0,675,0,0,0,0,0,107,0,0,103,758,34733,861,10,0
45,4/16/2020,3656,31077,0,675,0,0,0,0,0,107,0,0,0,0,34733,0,0,0
45,4/17/2020,3931,32353,0,675,0,0,0,0,0,109,0,0,275,1276,36284,1551,2,0
45,4/18/2020,4246,34587,0,776,0,0,0,0,2633,119,0,0,315,2234,38833,2549,10,101
45,4/19/2020,4377,36103,0,776,0,0,0,0,2633,120,0,0,131,1516,40480,1647,1,0
45,4/20/2020,4377,36103,0,776,0,0,0,0,2063,120,0,0,0,0,40480,0,0,0
45,4/21/2020,4439,36838,0,776,0,0,0,0,2063,124,0,0,62,735,41277,797,4,0
45,4/22/2020,4761,38350,0,837,0,0,0,0,3317,140,0,0,322,1512,43111,1834,16,61
45,4/23/2020,4917,39546,0,837,0,0,0,0,3317,150,0,0,156,1196,44463,1352,10,0
45,4/24/2020,4917,39546,0,837,0,0,0,0,3317,150,0,0,0,0,44463,0,0,0
45,4/25/2020,5253,43761,0,944,0,0,0,0,3701,166,0,0,336,4215,49014,4551,16,107
45,4/26/2020,5490,45271,0,944,0,0,0,0,3701,174,0,0,237,1510,50761,1747,8,0
45,4/27/2020,5490,45271,0,944,0,0,0,0,3701,174,0,0,0,0,50761,0,0,0
45,4/28/2020,5613,46532,0,944,0,0,0,0,2830,177,0,0,123,1261,52145,1384,3,0
45,4/29/2020,5881,48336,0,1000,0,0,0,0,3252,203,0,0,268,1804,54217,2072,26,56
45,4/30/2020,6095,50417,0,1000,0,0,0,0,3252,244,0,0,214,2081,56512,2295,41,0
45,5/1/2020,6258,53121,0,1110,0,0,0,0,3622,256,0,0,163,2704,59379,2867,12,110
45,5/2/2020,6489,55127,0,1110,0,0,0,0,3622,267,0,0,231,2006,61616,2237,11,0
45,5/3/2020,6626,57562,0,1110,0,0,0,0,3622,275,0,0,137,2435,64188,2572,8,0
45,5/4/2020,6626,57562,0,1110,0,0,0,0,3622,275,0,0,0,0,64188,0,0,0
45,5/5/2020,6757,61014,0,1110,0,0,0,0,3622,283,0,0,131,3452,67771,3583,8,0
45,5/6/2020,6936,70546,0,1152,0,0,0,0,3816,305,0,0,179,9532,77482,9711,22,42
45,5/7/2020,6936,70546,0,1152,0,0,0,0,3816,305,0,0,0,0,77482,0,0,0
45,5/8/2020,7142,66300,0,1152,0,0,0,0,3816,316,0,0,206,-4246,73442,-4040,11,0
45,5/9/2020,7531,73432,0,1252,0,0,0,0,4120,330,0,0,389,7132,80963,7521,14,100
45,5/10/2020,7653,76804,0,1252,0,0,0,0,4120,331,0,0,122,3372,84457,3494,1,0
45,5/11/2020,7653,76804,0,1252,0,0,0,0,4120,331,0,0,0,0,84457,0,0,0
45,5/12/2020,7927,85213,0,1338,0,0,0,0,6817,355,355,0,274,8409,93140,8683,24,86
45,5/13/2020,7927,85213,0,1338,0,0,0,0,6817,355,355,0,0,0,93140,0,0,0
45,5/14/2020,8189,94346,0,1338,0,0,0,0,4914,371,371,0,262,9133,102535,9395,16,0
45,5/15/2020,8407,101209,0,1421,0,0,0,0,5076,380,380,0,218,6863,109616,7081,9,83
45,5/16/2020,8407,101209,0,1421,0,0,0,0,5076,380,380,0,0,0,109616,0,0,0
45,5/17/2020,8816,111670,0,1421,0,0,0,0,5076,380,380,0,409,10461,120486,10870,0,0
45,5/18/2020,8942,122617,0,1421,0,0,0,0,5076,391,391,0,126,10947,131559,11073,11,0
45,5/19/2020,9056,126007,0,1444,0,0,0,0,5451,399,399,0,114,3390,135063,3504,8,23
45,5/20/2020,9056,126007,0,1444,0,0,0,0,5451,399,399,0,0,0,135063,0,0,0
45,5/21/2020,9175,129063,414,1444,0,0,0,0,5451,407,407,0,119,3056,138238,3175,8,0
45,5/22/2020,9638,140385,429,1534,0,0,0,0,5743,419,419,0,463,11322,150023,11785,12,90
45,5/23/2020,9895,149015,430,1534,0,0,0,0,5743,425,425,0,257,8630,158910,8887,6,0
45,5/24/2020,10096,153851,461,1534,0,0,0,0,5743,435,435,0,201,4836,163947,5037,10,0
45,5/25/2020,10178,155842,407,1534,0,0,0,0,6063,440,440,0,82,1991,166020,2073,5,0
45,5/26/2020,10416,162318,433,1618,0,0,0,0,6102,446,446,0,238,6476,172734,6714,6,84
45,5/27/2020,10623,165060,398,1618,0,0,0,0,6102,466,466,0,207,2742,175683,2949,20,0
45,5/28/2020,10788,171461,397,1618,0,0,0,0,6102,470,470,0,165,6401,182249,6566,4,0
45,5/29/2020,11131,177126,399,1634,0,0,0,0,6459,483,483,0,343,5665,188257,6008,13,16
45,5/30/2020,11394,178125,387,1634,0,0,0,0,6459,487,487,0,263,999,189519,1262,4,0
45,5/31/2020,11861,188355,402,1634,0,0,0,0,6459,494,494,0,467,10230,200216,10697,7,0
45,6/1/2020,12148,192540,450,1634,0,0,0,0,6459,500,500,0,287,4185,204688,4472,6,0
45,6/2/2020,12415,206362,425,1789,0,0,0,0,6976,501,501,0,267,13822,218777,14089,1,155
45,6/3/2020,12651,210274,433,1789,0,0,0,0,6976,518,518,0,236,3912,222925,4148,17,0
45,6/4/2020,13005,217846,453,1789,0,0,0,0,6976,525,525,0,354,7572,230851,7926,7,0
45,6/5/2020,13453,217846,453,1814,0,0,0,0,7347,538,538,0,448,0,231299,448,13,25
45,6/6/2020,13916,218828,453,1814,0,0,0,0,7347,545,545,0,463,982,232744,1445,7,0
45,6/7/2020,14286,223573,477,1814,0,0,0,0,7347,546,546,0,370,4745,237859,5115,1,0
45,6/8/2020,14800,229861,507,1814,0,0,0,0,7347,557,557,0,514,6288,244661,6802,11,0
45,6/9/2020,15228,232754,541,1898,0,0,0,0,7928,568,568,0,428,2893,247982,3321,11,84
45,6/10/2020,15759,236773,513,1898,0,0,0,0,7928,575,575,0,531,4019,252532,4550,7,0
45,6/11/2020,16441,213616,494,1898,0,0,0,0,7928,588,588,0,682,-23157,230057,-22475,13,0
45,6/12/2020,17170,218889,512,1988,0,0,0,0,8682,593,593,0,729,5273,236059,6002,5,90
45,6/13/2020,17955,223951,523,1988,0,0,0,0,8682,599,599,0,785,5062,241906,5847,6,0
45,6/14/2020,18795,229541,521,1988,0,0,0,0,8682,600,600,0,840,5590,248336,6430,1,0
45,6/15/2020,19378,236179,536,1988,0,0,0,0,8682,602,602,0,583,6638,255557,7221,2,0
45,6/16/2020,19990,247689,571,2055,0,0,0,0,9734,607,607,0,612,11510,267679,12122,5,67
45,6/17/2020,20556,252198,607,2055,0,0,0,0,9734,617,617,0,566,4509,272754,5075,10,0
45,6/18/2020,21548,258975,626,2055,0,0,0,0,9734,621,621,0,992,6777,280523,7769,4,0
45,6/19/2020,22631,265669,660,2294,0,0,0,0,10790,639,639,0,1083,6694,288300,7777,18,239
45,6/20/2020,23786,272463,673,2294,0,0,0,0,10790,644,644,0,1155,6794,296249,7949,5,0
45,6/21/2020,24693,277974,692,2294,0,0,0,0,10790,653,653,0,907,5511,302667,6418,9,0
45,6/22/2020,25701,278179,731,2294,0,0,0,0,10790,659,659,0,1008,205,303880,1213,6,0
45,6/23/2020,26613,282638,824,2377,0,0,0,0,12317,673,673,0,912,4459,309251,5371,14,83
45,6/24/2020,27897,290311,832,2377,0,0,0,0,12317,683,683,0,1284,7673,318208,8957,10,0
45,6/25/2020,29022,304336,881,2377,0,0,0,0,12317,693,691,2,1125,14025,333358,15150,10,0
45,6/26/2020,30335,304336,906,2622,0,0,0,0,13456,694,692,2,1313,0,334671,1313,1,245
45,6/27/2020,31939,319225,908,2622,0,0,0,0,13456,711,707,4,1604,14889,351164,16493,17,0
45,6/28/2020,33320,326482,954,2622,0,0,0,0,13456,716,712,4,1381,7257,359802,8638,5,0
45,6/29/2020,34644,334661,1032,2622,0,0,0,0,13456,720,717,3,1324,8179,369305,9503,4,0
45,6/30/2020,36399,344173,1021,2854,0,0,0,0,15471,739,735,4,1755,9512,380572,11267,19,232
45,7/1/2020,37919,351953,1160,2854,0,0,0,0,15471,766,759,7,1520,7780,389872,9300,27,0
45,7/2/2020,39701,361700,1125,2854,0,0,0,0,15471,784,777,7,1782,9747,401401,11529,18,0
45,7/3/2020,41532,367500,1148,2882,0,0,0,0,16994,793,787,6,1831,5800,409032,7631,9,28
45,7/4/2020,43386,377307,1190,2882,0,0,0,0,16994,813,806,7,1854,9807,420693,11661,20,0
45,7/5/2020,44847,385962,1251,2882,0,0,0,0,16994,820,813,7,1461,8655,430809,10116,7,0
45,7/6/2020,46380,393477,1260,2882,0,0,0,0,16994,827,819,8,1533,7515,439857,9048,7,0
45,7/7/2020,47352,397939,1324,3090,0,0,0,0,19181,846,838,8,972,4462,445291,5434,19,208
45,7/8/2020,48909,404931,1404,3090,0,0,0,0,19181,884,876,8,1557,6992,453840,8549,38,0
45,7/9/2020,50691,413074,1433,3090,0,0,0,0,19181,905,898,7,1782,8143,463765,9925,21,0
45,7/10/2020,52419,422816,1438,3398,0,0,0,0,20956,929,922,7,1728,9742,475235,11470,24,308
45,7/11/2020,54699,433391,1396,3398,0,0,0,0,20956,951,940,11,2280,10575,488090,12855,22,0
45,7/12/2020,56648,435860,1472,3398,0,0,0,0,20957,961,950,11,1949,2469,492508,4418,10,0
45,7/13/2020,58168,448933,1488,3398,0,0,0,0,20957,972,961,11,1520,13073,507101,14593,11,0
45,7/14/2020,60389,457092,1550,3744,0,0,0,0,23849,993,984,9,2221,8159,517481,10380,21,346
45,7/15/2020,62245,463738,1560,3744,0,0,0,0,23849,998,984,14,1856,6646,525983,8502,5,0
45,7/16/2020,64083,475881,1578,3744,0,0,0,0,23849,1070,1053,17,1838,12143,539964,13981,72,0
45,7/17/2020,66060,487315,1593,4182,0,0,0,0,23849,1096,1078,18,1977,11434,553375,13411,26,438
46,3/7/2020,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
46,3/8/2020,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
46,3/9/2020,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
46,3/10/2020,0,11,0,0,0,0,0,0,0,0,0,0,0,6,11,6,0,0
46,3/11/2020,5,13,0,0,0,0,0,0,0,0,0,0,5,2,18,7,0,0
46,3/12/2020,8,27,0,0,0,0,0,0,0,0,0,0,3,14,35,17,0,0
46,3/13/2020,9,73,0,0,0,0,0,0,0,0,0,0,1,46,82,47,0,0
46,3/14/2020,9,182,0,0,0,0,0,0,0,0,0,0,0,109,191,109,0,0
46,3/15/2020,9,327,0,0,0,0,0,0,0,0,0,0,0,145,336,145,0,0
46,3/16/2020,10,494,0,0,0,0,0,0,0,0,0,0,1,167,504,168,0,0
46,3/17/2020,11,551,0,0,0,0,0,0,0,0,0,0,1,57,562,58,0,0
46,3/18/2020,11,551,0,0,0,0,0,0,0,1,0,0,0,0,562,0,1,0
46,3/19/2020,11,551,0,0,0,0,0,0,0,1,0,0,0,0,562,0,0,0
46,3/20/2020,14,663,0,0,0,0,0,0,0,1,0,0,3,112,677,115,0,0
46,3/21/2020,14,691,0,0,0,0,0,0,0,1,0,0,0,28,705,28,0,0
46,3/22/2020,21,740,0,0,0,0,0,0,0,1,0,0,7,49,761,56,0,0
46,3/23/2020,28,762,0,0,0,0,0,0,0,1,0,0,7,22,790,29,0,0
46,3/24/2020,30,790,0,0,0,0,0,0,0,1,0,0,2,28,820,30,0,0
46,3/25/2020,41,819,0,0,0,0,0,0,0,1,0,0,11,29,860,40,0,0
46,3/26/2020,46,1973,0,0,0,0,0,0,16,1,0,0,5,1154,2019,1159,0,0
46,3/27/2020,58,2387,0,0,0,0,0,0,21,1,0,0,12,414,2445,426,0,0
46,3/28/2020,68,2592,0,0,0,0,0,0,26,1,0,0,10,205,2660,215,0,0
46,3/29/2020,90,3127,0,0,0,0,0,0,29,1,0,0,22,535,3217,557,0,0
46,3/30/2020,101,3478,0,0,0,0,0,0,34,1,0,0,11,351,3579,362,0,0
46,3/31/2020,108,3609,0,12,0,0,0,0,44,1,0,0,7,131,3717,138,0,12
46,4/1/2020,129,3903,0,12,0,0,0,0,51,2,0,0,21,294,4032,315,1,0
46,4/2/2020,165,4217,0,17,0,0,0,0,57,2,0,0,36,314,4382,350,0,5
46,4/3/2020,187,4593,0,17,0,0,0,0,69,2,0,0,22,376,4780,398,0,0
46,4/4/2020,212,5012,0,19,0,0,0,0,76,2,0,0,25,419,5224,444,0,2
46,4/5/2020,240,5353,0,22,0,0,0,0,84,2,0,0,28,341,5593,369,0,3
46,4/6/2020,288,5732,0,23,0,0,0,0,91,4,0,0,48,379,6020,427,2,1
46,4/7/2020,320,5948,0,23,0,0,0,0,98,6,0,0,32,216,6268,248,2,0
46,4/8/2020,393,6355,0,26,0,0,0,0,146,6,0,0,73,407,6748,480,0,3
46,4/9/2020,447,6700,0,27,0,0,0,0,161,6,0,0,54,345,7147,399,0,1
46,4/10/2020,536,7111,0,29,0,0,0,0,177,6,0,0,89,411,7647,500,0,2
46,4/11/2020,626,7378,0,33,0,0,0,0,189,6,0,0,90,267,8004,357,0,4
46,4/12/2020,730,7823,0,43,0,0,0,0,197,6,0,0,104,445,8553,549,0,10
46,4/13/2020,868,8134,0,44,0,0,0,0,207,6,0,0,138,311,9002,449,0,1
46,4/14/2020,988,8308,0,45,0,0,0,0,261,6,0,0,120,174,9296,294,0,1
46,4/15/2020,1168,8691,0,51,0,0,0,0,329,6,0,0,180,383,9859,563,0,6
46,4/16/2020,1311,9239,0,55,0,0,0,0,373,7,0,0,143,548,10550,691,1,4
46,4/17/2020,1411,9651,0,63,0,0,0,0,457,7,0,0,100,412,11062,512,0,8
46,4/18/2020,1542,10118,0,68,0,0,0,0,552,7,0,0,131,467,11660,598,0,5
46,4/19/2020,1635,10427,0,74,0,0,0,0,646,7,0,0,93,309,12062,402,0,6
46,4/20/2020,1685,10641,0,87,0,0,0,0,709,7,0,0,50,214,12326,264,0,13
46,4/21/2020,1755,11060,65,100,0,0,0,0,824,8,0,0,70,419,12815,489,1,13
